Year,Region,Storage,Hour,Fuel,Value
2030,DK,Battery,91,Power,643.669582875821
2030,DK,Battery,92,Power,755.4671186918094
2030,DK,Battery,93,Power,890.9453939543579
2030,DK,Battery,94,Power,957.3188669823137
2030,DK,Battery,95,Power,952.5322726474021
2030,DK,Battery,96,Power,927.9827524849151
2030,DK,Battery,97,Power,905.0298838103517
2030,DK,Battery,98,Power,900.5047343913
2030,DK,Battery,99,Power,896.0022107193435
2030,DK,Battery,100,Power,891.5221996657467
2030,DK,Battery,101,Power,887.064588667418
2030,DK,Battery,102,Power,873.5938035866976
2030,DK,Battery,103,Power,850.8416131793753
2030,DK,Battery,104,Power,846.3087309477785
2030,DK,Battery,105,Power,845.776422632455
2030,DK,Battery,106,Power,841.5475405192929
2030,DK,Battery,107,Power,736.7706660010019
2030,DK,Battery,108,Power,551.2772716877471
2030,DK,Battery,109,Power,374.92389365416335
2030,DK,Battery,110,Power,0.0
2030,DK,Battery,111,Power,48.39604524522054
2030,DK,Battery,112,Power,108.19012331092203
2030,DK,Battery,113,Power,188.28836649009497
2030,DK,Battery,114,Power,229.74989541937205
2030,DK,Battery,115,Power,311.53854051132276
2030,DK,Battery,116,Power,407.14311085401374
2030,DK,Battery,117,Power,572.3085540293113
2030,DK,Battery,118,Power,735.4929699224523
2030,DK,Battery,119,Power,904.1144016379835
2030,DK,Battery,120,Power,1036.8668747249728
2030,DK,PHS,1,Power,0.0
2030,DK,PHS,2,Power,0.0
2030,DK,PHS,3,Power,0.0
2030,DK,PHS,4,Power,0.0
2030,DK,PHS,5,Power,0.0
2030,DK,PHS,6,Power,0.0
2030,DK,PHS,7,Power,0.0
2030,DK,PHS,8,Power,0.0
2030,DK,PHS,9,Power,0.0
2030,DK,PHS,10,Power,0.0
2030,DK,PHS,11,Power,0.0
2030,DK,PHS,12,Power,0.0
2030,DK,PHS,13,Power,0.0
2030,DK,PHS,14,Power,0.0
2030,DK,PHS,15,Power,0.0
2030,DK,PHS,16,Power,0.0
2030,DK,PHS,17,Power,0.0
2030,DK,PHS,18,Power,0.0
2030,DK,PHS,19,Power,0.0
2030,DK,PHS,20,Power,0.0
2030,DK,PHS,21,Power,0.0
2030,DK,PHS,22,Power,0.0
2030,DK,PHS,23,Power,0.0
2030,DK,PHS,24,Power,0.0
2030,DK,PHS,25,Power,0.0
2030,DK,PHS,26,Power,0.0
2030,DK,PHS,27,Power,0.0
2030,DK,PHS,28,Power,0.0
2030,DK,PHS,29,Power,0.0
2030,DK,PHS,30,Power,0.0
2030,DK,PHS,31,Power,0.0
2030,DK,PHS,32,Power,0.0
2030,DK,PHS,33,Power,0.0
2030,DK,PHS,34,Power,0.0
2030,DK,PHS,35,Power,0.0
2030,DK,PHS,36,Power,0.0
2030,DK,PHS,37,Power,0.0
2030,DK,PHS,38,Power,0.0
2030,DK,PHS,39,Power,0.0
2030,DK,PHS,40,Power,0.0
2030,DK,PHS,41,Power,0.0
2030,DK,PHS,42,Power,0.0
2030,DK,PHS,43,Power,0.0
2030,DK,PHS,44,Power,0.0
2030,DK,PHS,45,Power,0.0
2030,DK,PHS,46,Power,0.0
2030,DK,PHS,47,Power,0.0
2030,DK,PHS,48,Power,0.0
2030,DK,PHS,49,Power,0.0
2030,DK,PHS,50,Power,0.0
2030,DK,PHS,51,Power,0.0
2030,DK,PHS,52,Power,0.0
2030,DK,PHS,53,Power,0.0
2030,DK,PHS,54,Power,0.0
2030,DK,PHS,55,Power,0.0
2030,DK,PHS,56,Power,0.0
2030,DK,PHS,57,Power,0.0
2030,DK,PHS,58,Power,0.0
2030,DK,PHS,59,Power,0.0
2030,DK,PHS,60,Power,0.0
2030,DK,PHS,61,Power,0.0
2030,DK,PHS,62,Power,0.0
2030,DK,PHS,63,Power,0.0
2030,DK,PHS,64,Power,0.0
2030,DK,PHS,65,Power,0.0
2030,DK,PHS,66,Power,0.0
2030,DK,PHS,67,Power,0.0
2030,DK,PHS,68,Power,0.0
2030,DK,PHS,69,Power,0.0
2030,DK,PHS,70,Power,0.0
2030,DK,PHS,71,Power,0.0
2030,DK,PHS,72,Power,0.0
2030,DK,PHS,73,Power,0.0
2030,DK,PHS,74,Power,0.0
2030,DK,PHS,75,Power,0.0
2030,DK,PHS,76,Power,0.0
2030,DK,PHS,77,Power,0.0
2030,DK,PHS,78,Power,0.0
2030,DK,PHS,79,Power,0.0
2030,DK,PHS,80,Power,0.0
2030,DK,PHS,81,Power,0.0
2030,DK,PHS,82,Power,0.0
2030,DK,PHS,83,Power,0.0
2030,DK,PHS,84,Power,0.0
2030,DK,PHS,85,Power,0.0
2030,DK,PHS,86,Power,0.0
2030,DK,PHS,87,Power,0.0
2030,DK,PHS,88,Power,0.0
2030,DK,PHS,89,Power,0.0
2030,DK,PHS,90,Power,0.0
2030,DK,PHS,91,Power,0.0
2030,DK,PHS,92,Power,0.0
2030,DK,PHS,93,Power,0.0
2030,DK,PHS,94,Power,0.0
2030,DK,PHS,95,Power,0.0
2030,DK,PHS,96,Power,0.0
2030,DK,PHS,97,Power,0.0
2030,DK,PHS,98,Power,0.0
2030,DK,PHS,99,Power,0.0
2030,DK,PHS,100,Power,0.0
2030,DK,PHS,101,Power,0.0
2030,DK,PHS,102,Power,0.0
2030,DK,PHS,103,Power,0.0
2030,DK,PHS,104,Power,0.0
2030,DK,PHS,105,Power,0.0
2030,DK,PHS,106,Power,0.0
2030,DK,PHS,107,Power,0.0
2030,DK,PHS,108,Power,0.0
2030,DK,PHS,109,Power,0.0
2030,DK,PHS,110,Power,0.0
2030,DK,PHS,111,Power,0.0
2030,DK,PHS,112,Power,0.0
2030,DK,PHS,113,Power,0.0
2030,DK,PHS,114,Power,0.0
2030,DK,PHS,115,Power,0.0
2030,DK,PHS,116,Power,0.0
2030,DK,PHS,117,Power,0.0
2030,DK,PHS,118,Power,0.0
2030,DK,PHS,119,Power,0.0
2030,DK,PHS,120,Power,0.0
2030,DK,H2Tank,1,H2,0.0
2030,DK,H2Tank,2,H2,0.0
2030,DK,H2Tank,3,H2,0.0
2030,DK,H2Tank,4,H2,0.0
2030,DK,H2Tank,5,H2,0.0
2030,DK,H2Tank,6,H2,0.0
2030,DK,H2Tank,7,H2,0.0
2030,DK,H2Tank,8,H2,0.0
2030,DK,H2Tank,9,H2,0.0
2030,DK,H2Tank,10,H2,0.0
2030,DK,H2Tank,11,H2,0.0
2030,DK,H2Tank,12,H2,0.0
2030,DK,H2Tank,13,H2,0.0
2030,DK,H2Tank,14,H2,0.0
2030,DK,H2Tank,15,H2,0.0
2030,DK,H2Tank,16,H2,0.0
2030,DK,H2Tank,17,H2,0.0
2030,DK,H2Tank,18,H2,0.0
2030,DK,H2Tank,19,H2,0.0
2030,DK,H2Tank,20,H2,0.0
2030,DK,H2Tank,21,H2,0.0
2030,DK,H2Tank,22,H2,0.0
2030,DK,H2Tank,23,H2,0.0
2030,DK,H2Tank,24,H2,0.0
2030,DK,H2Tank,25,H2,0.0
2030,DK,H2Tank,26,H2,0.0
2030,DK,H2Tank,27,H2,0.0
2030,DK,H2Tank,28,H2,0.0
2030,DK,H2Tank,29,H2,0.0
2030,DK,H2Tank,30,H2,0.0
2030,DK,H2Tank,31,H2,0.0
2030,DK,H2Tank,32,H2,0.0
2030,DK,H2Tank,33,H2,0.0
2030,DK,H2Tank,34,H2,0.0
2030,DK,H2Tank,35,H2,0.0
2030,DK,H2Tank,36,H2,0.0
2030,DK,H2Tank,37,H2,0.0
2030,DK,H2Tank,38,H2,0.0
2030,DK,H2Tank,39,H2,0.0
2030,DK,H2Tank,40,H2,0.0
2030,DK,H2Tank,41,H2,0.0
2030,DK,H2Tank,42,H2,0.0
2030,DK,H2Tank,43,H2,0.0
2030,DK,H2Tank,44,H2,0.0
2030,DK,H2Tank,45,H2,0.0
2030,DK,H2Tank,46,H2,0.0
2030,DK,H2Tank,47,H2,0.0
2030,DK,H2Tank,48,H2,0.0
2030,DK,H2Tank,49,H2,0.0
2030,DK,H2Tank,50,H2,0.0
2030,DK,H2Tank,51,H2,0.0
2030,DK,H2Tank,52,H2,0.0
2030,DK,H2Tank,53,H2,0.0
2030,DK,H2Tank,54,H2,0.0
2030,DK,H2Tank,55,H2,0.0
2030,DK,H2Tank,56,H2,0.0
2030,DK,H2Tank,57,H2,0.0
2030,DK,H2Tank,58,H2,0.0
2030,DK,H2Tank,59,H2,0.0
2030,DK,H2Tank,60,H2,0.0
2030,DK,H2Tank,61,H2,0.0
2030,DK,H2Tank,62,H2,0.0
2030,DK,H2Tank,63,H2,0.0
2030,DK,H2Tank,64,H2,0.0
2030,DK,H2Tank,65,H2,0.0
2030,DK,H2Tank,66,H2,0.0
2030,DK,H2Tank,67,H2,0.0
2030,DK,H2Tank,68,H2,0.0
2030,DK,H2Tank,69,H2,0.0
2030,DK,H2Tank,70,H2,0.0
2030,DK,H2Tank,71,H2,0.0
2030,DK,H2Tank,72,H2,0.0
2030,DK,H2Tank,73,H2,0.0
2030,DK,H2Tank,74,H2,0.0
2030,DK,H2Tank,75,H2,0.0
2030,DK,H2Tank,76,H2,0.0
2030,DK,H2Tank,77,H2,0.0
2030,DK,H2Tank,78,H2,0.0
2030,DK,H2Tank,79,H2,0.0
2030,DK,H2Tank,80,H2,0.0
2030,DK,H2Tank,81,H2,0.0
2030,DK,H2Tank,82,H2,0.0
2030,DK,H2Tank,83,H2,0.0
2030,DK,H2Tank,84,H2,0.0
2030,DK,H2Tank,85,H2,0.0
2030,DK,H2Tank,86,H2,0.0
2030,DK,H2Tank,87,H2,0.0
2030,DK,H2Tank,88,H2,0.0
2030,DK,H2Tank,89,H2,0.0
2030,DK,H2Tank,90,H2,0.0
2030,DK,H2Tank,91,H2,0.0
2030,DK,H2Tank,92,H2,0.0
2030,DK,H2Tank,93,H2,0.0
2030,DK,H2Tank,94,H2,0.0
2030,DK,H2Tank,95,H2,0.0
2030,DK,H2Tank,96,H2,0.0
2030,DK,H2Tank,97,H2,0.0
2030,DK,H2Tank,98,H2,0.0
2030,DK,H2Tank,99,H2,0.0
2030,DK,H2Tank,100,H2,0.0
2030,DK,H2Tank,101,H2,0.0
2030,DK,H2Tank,102,H2,0.0
2030,DK,H2Tank,103,H2,0.0
2030,DK,H2Tank,104,H2,0.0
2030,DK,H2Tank,105,H2,0.0
2030,DK,H2Tank,106,H2,0.0
2030,DK,H2Tank,107,H2,0.0
2030,DK,H2Tank,108,H2,0.0
2030,DK,H2Tank,109,H2,0.0
2030,DK,H2Tank,110,H2,0.0
2030,DK,H2Tank,111,H2,0.0
2030,DK,H2Tank,112,H2,0.0
2030,DK,H2Tank,113,H2,0.0
2030,DK,H2Tank,114,H2,0.0
2030,DK,H2Tank,115,H2,0.0
2030,DK,H2Tank,116,H2,0.0
2030,DK,H2Tank,117,H2,0.0
2030,DK,H2Tank,118,H2,0.0
2030,DK,H2Tank,119,H2,0.0
2030,DK,H2Tank,120,H2,0.0
2030,FR,Battery,1,Power,2007.2084309072661
2030,FR,Battery,2,Power,1997.1723887527296
2030,FR,Battery,3,Power,1754.8606910456465
2030,FR,Battery,4,Power,1267.42159220754
2030,FR,Battery,5,Power,416.56556625040076
2030,FR,Battery,6,Power,58.429084465461194
2030,FR,Battery,7,Power,0.0
2030,FR,Battery,8,Power,0.0
2030,FR,Battery,9,Power,0.0
2030,FR,Battery,10,Power,0.0
2030,FR,Battery,11,Power,0.0
2030,FR,Battery,12,Power,0.0
2030,FR,Battery,13,Power,0.0
2030,FR,Battery,14,Power,0.0
2030,FR,Battery,15,Power,0.0
2030,FR,Battery,16,Power,0.0
2030,FR,Battery,17,Power,0.0
2030,FR,Battery,18,Power,0.0
2030,FR,Battery,19,Power,0.0
2030,FR,Battery,20,Power,0.0
2030,FR,Battery,21,Power,0.0
2030,FR,Battery,22,Power,473.88341470788845
2030,FR,Battery,23,Power,905.6899737895978
2030,FR,Battery,24,Power,901.1615239206499
2030,FR,Battery,25,Power,0.0
2030,FR,Battery,26,Power,0.0
2030,FR,Battery,27,Power,0.0
2030,FR,Battery,28,Power,0.0
2030,FR,Battery,29,Power,0.0
2030,FR,Battery,30,Power,0.0
2030,FR,Battery,31,Power,0.0
2030,FR,Battery,32,Power,0.0
2030,FR,Battery,33,Power,0.0
2030,FR,Battery,34,Power,0.0
2030,FR,Battery,35,Power,0.0
2030,FR,Battery,36,Power,0.0
2030,FR,Battery,37,Power,0.0
2030,FR,Battery,38,Power,0.0
2030,FR,Battery,39,Power,0.0
2030,FR,Battery,40,Power,0.0
2030,FR,Battery,41,Power,0.0
2030,FR,Battery,42,Power,0.0
2030,FR,Battery,43,Power,0.0
2030,FR,Battery,44,Power,0.0
2030,FR,Battery,45,Power,0.0
2030,FR,Battery,46,Power,0.0
2030,FR,Battery,47,Power,0.0
2030,FR,Battery,48,Power,0.0
2030,FR,Battery,49,Power,0.0
2030,FR,Battery,50,Power,0.0
2030,FR,Battery,51,Power,0.0
2030,FR,Battery,52,Power,0.0
2030,FR,Battery,53,Power,0.0
2030,FR,Battery,54,Power,0.0
2030,FR,Battery,55,Power,0.0
2030,FR,Battery,56,Power,0.0
2030,FR,Battery,57,Power,0.0
2030,FR,Battery,58,Power,0.0
2030,FR,Battery,59,Power,0.0
2030,FR,Battery,60,Power,0.0
2030,FR,Battery,61,Power,0.0
2030,FR,Battery,62,Power,0.0
2030,FR,Battery,63,Power,0.0
2030,FR,Battery,64,Power,0.0
2030,FR,Battery,65,Power,0.0
2030,FR,Battery,66,Power,0.0
2030,FR,Battery,67,Power,0.0
2030,FR,Battery,68,Power,0.0
2030,FR,Battery,69,Power,0.0
2030,FR,Battery,70,Power,0.0
2030,FR,Battery,71,Power,0.0
2030,FR,Battery,72,Power,0.0
2030,FR,Battery,73,Power,0.0
2030,FR,Battery,74,Power,0.0
2030,FR,Battery,75,Power,0.0
2030,FR,Battery,76,Power,0.0
2030,FR,Battery,77,Power,0.0
2030,FR,Battery,78,Power,0.0
2030,FR,Battery,79,Power,0.0
2030,FR,Battery,80,Power,0.0
2030,FR,Battery,81,Power,0.0
2030,FR,Battery,82,Power,0.0
2030,FR,Battery,83,Power,0.0
2030,FR,Battery,84,Power,0.0
2030,FR,Battery,85,Power,0.0
2030,FR,Battery,86,Power,0.0
2030,FR,Battery,87,Power,0.0
2030,FR,Battery,88,Power,0.0
2030,FR,Battery,89,Power,0.0
2030,FR,Battery,90,Power,0.0
2030,FR,Battery,91,Power,0.0
2030,FR,Battery,92,Power,0.0
2030,FR,Battery,93,Power,0.0
2030,FR,Battery,94,Power,0.0
2030,FR,Battery,95,Power,222.6685239797487
2030,FR,Battery,96,Power,611.4583173489987
2030,FR,Battery,97,Power,1118.9011181602025
2030,FR,Battery,98,Power,1940.82760653385
2030,FR,Battery,99,Power,2411.589301358219
2030,FR,Battery,100,Power,2788.703651831156
2030,FR,Battery,101,Power,2883.035676726819
2030,FR,Battery,102,Power,2986.864906755973
2030,FR,Battery,103,Power,3375.504168983282
2030,FR,Battery,104,Power,3582.3523057687944
2030,FR,Battery,105,Power,3592.2556591842194
2030,FR,Battery,106,Power,3313.777043730198
2030,FR,Battery,107,Power,2578.1751445255563
2030,FR,Battery,108,Power,2007.6700364340495
2030,FR,Battery,109,Power,1364.9974245101118
2030,FR,Battery,110,Power,1132.5075546846817
2030,FR,Battery,111,Power,887.5696072761565
2030,FR,Battery,112,Power,883.1317592397758
2030,FR,Battery,113,Power,878.7161004435768
2030,FR,Battery,114,Power,874.3225199413589
2030,FR,Battery,115,Power,869.950907341652
2030,FR,Battery,116,Power,865.6011528049438
2030,FR,Battery,117,Power,1184.340515358968
2030,FR,Battery,118,Power,1439.9765171611616
2030,FR,Battery,119,Power,1748.3274182229043
2030,FR,Battery,120,Power,2017.2949054344383
2030,FR,PHS,1,Power,0.0
2030,FR,PHS,2,Power,0.0
2030,FR,PHS,3,Power,0.0
2030,FR,PHS,4,Power,0.0
2030,FR,PHS,5,Power,0.0
2030,FR,PHS,6,Power,0.0
2030,FR,PHS,7,Power,0.0
2030,FR,PHS,8,Power,0.0
2030,FR,PHS,9,Power,0.0
2030,FR,PHS,10,Power,0.0
2030,FR,PHS,11,Power,0.0
2030,FR,PHS,12,Power,0.0
2030,FR,PHS,13,Power,0.0
2030,FR,PHS,14,Power,0.0
2030,FR,PHS,15,Power,0.0
2030,FR,PHS,16,Power,0.0
2030,FR,PHS,17,Power,0.0
2030,FR,PHS,18,Power,0.0
2030,FR,PHS,19,Power,0.0
2030,FR,PHS,20,Power,0.0
2030,FR,PHS,21,Power,0.0
2030,FR,PHS,22,Power,0.0
2030,FR,PHS,23,Power,0.0
2030,FR,PHS,24,Power,0.0
2030,FR,PHS,25,Power,0.0
2030,FR,PHS,26,Power,0.0
2030,FR,PHS,27,Power,0.0
2030,FR,PHS,28,Power,0.0
2030,FR,PHS,29,Power,0.0
2030,FR,PHS,30,Power,0.0
2030,FR,PHS,31,Power,0.0
2030,FR,PHS,32,Power,0.0
2030,FR,PHS,33,Power,0.0
2030,FR,PHS,34,Power,0.0
2030,FR,PHS,35,Power,0.0
2030,FR,PHS,36,Power,0.0
2030,FR,PHS,37,Power,0.0
2030,FR,PHS,38,Power,0.0
2030,FR,PHS,39,Power,0.0
2030,FR,PHS,40,Power,0.0
2030,FR,PHS,41,Power,0.0
2030,FR,PHS,42,Power,0.0
2030,FR,PHS,43,Power,0.0
2030,FR,PHS,44,Power,0.0
2030,FR,PHS,45,Power,0.0
2030,FR,PHS,46,Power,0.0
2030,FR,PHS,47,Power,0.0
2030,FR,PHS,48,Power,0.0
2030,FR,PHS,49,Power,0.0
2030,FR,PHS,50,Power,0.0
2030,FR,PHS,51,Power,0.0
2030,FR,PHS,52,Power,0.0
2030,FR,PHS,53,Power,0.0
2030,FR,PHS,54,Power,0.0
2030,FR,PHS,55,Power,0.0
2030,FR,PHS,56,Power,0.0
2030,FR,PHS,57,Power,0.0
2030,FR,PHS,58,Power,0.0
2030,FR,PHS,59,Power,0.0
2030,FR,PHS,60,Power,0.0
2030,FR,PHS,61,Power,0.0
2030,FR,PHS,62,Power,0.0
2030,FR,PHS,63,Power,0.0
2030,FR,PHS,64,Power,0.0
2030,FR,PHS,65,Power,0.0
2030,FR,PHS,66,Power,0.0
2030,FR,PHS,67,Power,0.0
2030,FR,PHS,68,Power,0.0
2030,FR,PHS,69,Power,0.0
2030,FR,PHS,70,Power,0.0
2030,FR,PHS,71,Power,0.0
2030,FR,PHS,72,Power,0.0
2030,FR,PHS,73,Power,0.0
2030,FR,PHS,74,Power,0.0
2030,FR,PHS,75,Power,0.0
2030,FR,PHS,76,Power,0.0
2030,FR,PHS,77,Power,0.0
2030,FR,PHS,78,Power,0.0
2030,FR,PHS,79,Power,0.0
2030,FR,PHS,80,Power,0.0
2030,FR,PHS,81,Power,0.0
2030,FR,PHS,82,Power,0.0
2030,FR,PHS,83,Power,0.0
2030,FR,PHS,84,Power,0.0
2030,FR,PHS,85,Power,0.0
2030,FR,PHS,86,Power,0.0
2030,FR,PHS,87,Power,0.0
2030,FR,PHS,88,Power,0.0
2030,FR,PHS,89,Power,0.0
2030,FR,PHS,90,Power,0.0
2030,FR,PHS,91,Power,0.0
2030,FR,PHS,92,Power,0.0
2030,FR,PHS,93,Power,0.0
2030,FR,PHS,94,Power,0.0
2030,FR,PHS,95,Power,0.0
2030,FR,PHS,96,Power,0.0
2030,FR,PHS,97,Power,0.0
2030,FR,PHS,98,Power,0.0
2030,FR,PHS,99,Power,0.0
2030,FR,PHS,100,Power,0.0
2030,FR,PHS,101,Power,0.0
2030,FR,PHS,102,Power,0.0
2030,FR,PHS,103,Power,0.0
2030,FR,PHS,104,Power,0.0
2030,FR,PHS,105,Power,0.0
2030,FR,PHS,106,Power,0.0
2030,FR,PHS,107,Power,0.0
2030,FR,PHS,108,Power,0.0
2030,FR,PHS,109,Power,0.0
2030,FR,PHS,110,Power,0.0
2030,FR,PHS,111,Power,0.0
2030,FR,PHS,112,Power,0.0
2030,FR,PHS,113,Power,0.0
2030,FR,PHS,114,Power,0.0
2030,FR,PHS,115,Power,0.0
2030,FR,PHS,116,Power,0.0
2030,FR,PHS,117,Power,0.0
2030,FR,PHS,118,Power,0.0
2030,FR,PHS,119,Power,0.0
2030,FR,PHS,120,Power,0.0
2030,FR,H2Tank,1,H2,1825.0
2030,FR,H2Tank,2,H2,1756.0641192525886
2030,FR,H2Tank,3,H2,1756.0641192525886
2030,FR,H2Tank,4,H2,1687.1282385051773
2030,FR,H2Tank,5,H2,1618.1923577577659
2030,FR,H2Tank,6,H2,1618.1923577577659
2030,FR,H2Tank,7,H2,1163.6911394244325
2030,FR,H2Tank,8,H2,738.2752995498093
2030,FR,H2Tank,9,H2,482.6278507927841
2030,FR,H2Tank,10,H2,482.6278507927841
2030,FR,H2Tank,11,H2,482.6278507927841
2030,FR,H2Tank,12,H2,347.50644795799224
2030,FR,H2Tank,13,H2,347.50644795799224
2030,FR,H2Tank,14,H2,347.50644795799224
2030,FR,H2Tank,15,H2,347.50644795799224
2030,FR,H2Tank,16,H2,53.228877473826344
2030,FR,H2Tank,17,H2,189.05386221343045
2030,FR,H2Tank,18,H2,355.2431395132222
2030,FR,H2Tank,19,H2,408.72111250770644
2030,FR,H2Tank,20,H2,568.0377053651503
2030,FR,H2Tank,21,H2,568.0377053651503
2030,FR,H2Tank,22,H2,568.0377053651503
2030,FR,H2Tank,23,H2,568.0377053651503
2030,FR,H2Tank,24,H2,568.0377053651503
2030,FR,H2Tank,25,H2,568.0377053651503
2030,FR,H2Tank,26,H2,118.37185134361701
2030,FR,H2Tank,27,H2,118.37185134361701
2030,FR,H2Tank,28,H2,0.0
2030,FR,H2Tank,29,H2,85.61665594154746
2030,FR,H2Tank,30,H2,379.2833118830948
2030,FR,H2Tank,31,H2,599.7363606388807
2030,FR,H2Tank,32,H2,530.8004798914693
2030,FR,H2Tank,33,H2,461.864599144058
2030,FR,H2Tank,34,H2,392.9287183966467
2030,FR,H2Tank,35,H2,337.85726536639584
2030,FR,H2Tank,36,H2,337.85726536639584
2030,FR,H2Tank,37,H2,268.9213846189845
2030,FR,H2Tank,38,H2,199.9855038715732
2030,FR,H2Tank,39,H2,199.9855038715732
2030,FR,H2Tank,40,H2,470.81680113826485
2030,FR,H2Tank,41,H2,764.4834570798123
2030,FR,H2Tank,42,H2,1036.2501130213595
2030,FR,H2Tank,43,H2,1329.916768962907
2030,FR,H2Tank,44,H2,1329.916768962907
2030,FR,H2Tank,45,H2,1623.5834249044544
2030,FR,H2Tank,46,H2,1623.5834249044544
2030,FR,H2Tank,47,H2,1554.647544157043
2030,FR,H2Tank,48,H2,1485.7116634096317
2030,FR,H2Tank,49,H2,1416.7757826622203
2030,FR,H2Tank,50,H2,1710.4424386037676
2030,FR,H2Tank,51,H2,2004.109094545315
2030,FR,H2Tank,52,H2,2083.4718037451958
2030,FR,H2Tank,53,H2,2076.4460279534965
2030,FR,H2Tank,54,H2,2030.9506995279116
2030,FR,H2Tank,55,H2,1962.0148187805
2030,FR,H2Tank,56,H2,1893.0789380330887
2030,FR,H2Tank,57,H2,1824.1430572856773
2030,FR,H2Tank,58,H2,1755.207176538266
2030,FR,H2Tank,59,H2,1739.8996154413649
2030,FR,H2Tank,60,H2,1670.9637346939535
2030,FR,H2Tank,61,H2,1670.9637346939535
2030,FR,H2Tank,62,H2,1964.630390635501
2030,FR,H2Tank,63,H2,2258.297046577048
2030,FR,H2Tank,64,H2,2551.9637025185957
2030,FR,H2Tank,65,H2,2845.630358460143
2030,FR,H2Tank,66,H2,2924.993067660024
2030,FR,H2Tank,67,H2,3010.609723601571
2030,FR,H2Tank,68,H2,3010.609723601571
2030,FR,H2Tank,69,H2,3010.609723601571
2030,FR,H2Tank,70,H2,3010.609723601571
2030,FR,H2Tank,71,H2,3010.609723601571
2030,FR,H2Tank,72,H2,2941.6738428541603
2030,FR,H2Tank,73,H2,2872.737962106749
2030,FR,H2Tank,74,H2,2872.737962106749
2030,FR,H2Tank,75,H2,2872.737962106749
2030,FR,H2Tank,76,H2,2872.737962106749
2030,FR,H2Tank,77,H2,2872.737962106749
2030,FR,H2Tank,78,H2,2803.802081359338
2030,FR,H2Tank,79,H2,2734.8662006119266
2030,FR,H2Tank,80,H2,2665.9303198645157
2030,FR,H2Tank,81,H2,2596.9944391171043
2030,FR,H2Tank,82,H2,2596.9944391171043
2030,FR,H2Tank,83,H2,2528.0585583696934
2030,FR,H2Tank,84,H2,2459.1226776222825
2030,FR,H2Tank,85,H2,2390.186796874871
2030,FR,H2Tank,86,H2,2321.2509161274597
2030,FR,H2Tank,87,H2,2252.3150353800484
2030,FR,H2Tank,88,H2,2183.379154632637
2030,FR,H2Tank,89,H2,2114.4432738852256
2030,FR,H2Tank,90,H2,2045.5073931378142
2030,FR,H2Tank,91,H2,1976.5715123904029
2030,FR,H2Tank,92,H2,1907.6356316429915
2030,FR,H2Tank,93,H2,1838.69975089558
2030,FR,H2Tank,94,H2,1769.7638701481687
2030,FR,H2Tank,95,H2,1700.8279894007574
2030,FR,H2Tank,96,H2,1631.892108653346
2030,FR,H2Tank,97,H2,1562.9562279059346
2030,FR,H2Tank,98,H2,1494.0203471585232
2030,FR,H2Tank,99,H2,1425.0844664111119
2030,FR,H2Tank,100,H2,1356.1485856637005
2030,FR,H2Tank,101,H2,1287.2127049162889
2030,FR,H2Tank,102,H2,1218.2768241688775
2030,FR,H2Tank,103,H2,1149.3409434214661
2030,FR,H2Tank,104,H2,1080.4050626740548
2030,FR,H2Tank,105,H2,1011.4691819266435
2030,FR,H2Tank,106,H2,942.533301179232
2030,FR,H2Tank,107,H2,873.5974204318206
2030,FR,H2Tank,108,H2,804.6615396844093
2030,FR,H2Tank,109,H2,735.7256589369979
2030,FR,H2Tank,110,H2,666.7897781895865
2030,FR,H2Tank,111,H2,606.6248526079646
2030,FR,H2Tank,112,H2,606.6248526079646
2030,FR,H2Tank,113,H2,769.9072713583739
2030,FR,H2Tank,114,H2,769.9072713583739
2030,FR,H2Tank,115,H2,1022.3154900104576
2030,FR,H2Tank,116,H2,1237.666688116905
2030,FR,H2Tank,117,H2,1237.666688116905
2030,FR,H2Tank,118,H2,1531.3333440584527
2030,FR,H2Tank,119,H2,1531.3333440584527
2030,FR,H2Tank,120,H2,1825.0
2030,NO,Battery,1,Power,1241.5234512047682
2030,NO,Battery,2,Power,1144.1540630166799
2030,NO,Battery,3,Power,910.8243569488649
2030,NO,Battery,4,Power,685.7505179567445
2030,NO,Battery,5,Power,415.14312158411803
2030,NO,Battery,6,Power,125.64135786937689
2030,NO,Battery,7,Power,0.0
2030,NO,Battery,8,Power,0.0
2030,NO,Battery,9,Power,0.0
2030,NO,Battery,10,Power,0.0
2030,NO,Battery,11,Power,0.0
2030,NO,Battery,12,Power,0.0
2030,NO,Battery,13,Power,0.0
2030,NO,Battery,14,Power,0.0
2030,NO,Battery,15,Power,0.0
2030,NO,Battery,16,Power,0.0
2030,NO,Battery,17,Power,0.0
2030,NO,Battery,18,Power,33.394075674753566
2030,NO,Battery,19,Power,79.98355647164738
2030,NO,Battery,20,Power,161.77264236610688
2030,NO,Battery,21,Power,243.9464598304879
2030,NO,Battery,22,Power,293.89848920365523
2030,NO,Battery,23,Power,292.428996757637
2030,NO,Battery,24,Power,290.96685177384876
2030,NO,Battery,25,Power,180.84420814768475
2030,NO,Battery,26,Power,0.0
2030,NO,Battery,27,Power,0.0
2030,NO,Battery,28,Power,0.0
2030,NO,Battery,29,Power,0.0
2030,NO,Battery,30,Power,0.0
2030,NO,Battery,31,Power,0.0
2030,NO,Battery,32,Power,0.0
2030,NO,Battery,33,Power,0.0
2030,NO,Battery,34,Power,0.0
2030,NO,Battery,35,Power,0.0
2030,NO,Battery,36,Power,0.0
